,Metric,English,Comments
"CTE, linear  ","16.5 µm/m-°C
@Temperature 30.0 - 100 °C","9.17 µin/in-°F
@Temperature 86.0 - 212 °F",
 ,"17.0 µm/m-°C
@Temperature 30.0 - 200 °C","9.44 µin/in-°F
@Temperature 86.0 - 392 °F",
 ,"17.5 µm/m-°C
@Temperature 30.0 - 300 °C","9.72 µin/in-°F
@Temperature 86.0 - 572 °F",
 ,"18.0 µm/m-°C
@Temperature 30.0 - 500 °C","10.0 µin/in-°F
@Temperature 86.0 - 932 °F",
 ,"18.0 µm/m-°C
@Temperature 30.0 - 400 °C","10.0 µin/in-°F
@Temperature 86.0 - 752 °F",
 ,"18.5 µm/m-°C
@Temperature 30.0 - 600 °C","10.3 µin/in-°F
@Temperature 86.0 - 1110 °F",
 ,"18.5 µm/m-°C
@Temperature 30.0 - 700 °C","10.3 µin/in-°F
@Temperature 86.0 - 1290 °F",
Thermal Conductivity  ,"14.0 W/m-K
@Temperature 20.0 °C","97.2 BTU-in/hr-ft²-°F
@Temperature 68.0 °F",
 ,"15.0 W/m-K
@Temperature 100 °C","104 BTU-in/hr-ft²-°F
@Temperature 212 °F",
 ,"17.0 W/m-K
@Temperature 200 °C","118 BTU-in/hr-ft²-°F
@Temperature 392 °F",
 ,"18.0 W/m-K
@Temperature 300 °C","125 BTU-in/hr-ft²-°F
@Temperature 572 °F",
 ,"20.0 W/m-K
@Temperature 400 °C","139 BTU-in/hr-ft²-°F
@Temperature 752 °F",
 ,"21.0 W/m-K
@Temperature 500 °C","146 BTU-in/hr-ft²-°F
@Temperature 932 °F",
 ,"23.0 W/m-K
@Temperature 600 °C","160 BTU-in/hr-ft²-°F
@Temperature 1110 °F",
"Carbon, C ",<= 0.030 %,<= 0.030 %,
"Iron, Fe ",67.6 %,67.6 %,As Balance
"Molybdenum, Mo ",2.1 %,2.1 %,
"Phosphorous, P ",<= 0.040 %,<= 0.040 %,
"Sulfur, S ",<= 0.030 %,<= 0.030 %,
"Tensile Strength, Ultimate ","515 - 690 MPa
@Thickness 10.0 mm","74700 - 100000 psi
@Thickness 0.394 in",wall thickness
Elongation at Break ,>= 35 %,>= 35 %,"2"", 10 mm wall thickness"
 ,">= 40 %
@Thickness 10.0 mm",">= 40 %
@Thickness 0.394 in",wall thickness
Specific Heat Capacity  ,"0.485 J/g-°C
@Temperature 20.0 °C","0.116 BTU/lb-°F
@Temperature 68.0 °F",
 ,"0.500 J/g-°C
@Temperature 100 °C","0.120 BTU/lb-°F
@Temperature 212 °F",
 ,"0.515 J/g-°C
@Temperature 200 °C","0.123 BTU/lb-°F
@Temperature 392 °F",
 ,"0.525 J/g-°C
@Temperature 300 °C","0.125 BTU/lb-°F
@Temperature 572 °F",
 ,"0.540 J/g-°C
@Temperature 400 °C","0.129 BTU/lb-°F
@Temperature 752 °F",
 ,"0.555 J/g-°C
@Temperature 600 °C","0.133 BTU/lb-°F
@Temperature 1110 °F",
 ,"0.555 J/g-°C
@Temperature 500 °C","0.133 BTU/lb-°F
@Temperature 932 °F",
"Chromium, Cr ",16.5 %,16.5 %,
"Manganese, Mn ",<= 2.0 %,<= 2.0 %,
"Nickel, Ni ",11 %,11 %,
"Silicon, Si ",<= 0.75 %,<= 0.75 %,
